date,site_number,site_name,length_meters,river_mile,treatment,time,water_elevation,weather,water_temp,visibility_feet,visibility_meters,survey_method,video_or_observer,lfr_count,wr_count,sr_count,fr_count,trout_count,adult_predator_fish,other_juvenile_fish,comments,calculated_flow
2020-03-30T00:00:00Z,209,Anderson River Park,1405,282,Impact,1899-12-31T11:00:00Z,NA,3,50,6,1.828710758914965,Snorkel Downstream,Observer,0,0,6,67,3,0,0,NA,5245
2020-04-13T00:00:00Z,209,Anderson River Park,1405,282,Impact,1899-12-31T10:15:00Z,NA,1,51,6.5,1.9811033221578787,Snorkel Downstream,Observer,41,5,27,167,81,0,0,2 Spawning adult Pacific Lamprey,4680
2020-05-04T00:00:00Z,209,Anderson River Park,1405,282,Impact,1899-12-31T11:40:00Z,NA,1,53,10,3.047851264858275,Snorkel Downstream,Observer,2,10,6,24,30,0,0,40-HH,9828
2020-06-01T00:00:00Z,209,Anderson River Park,1405,282,Impact,1899-12-31T10:00:00Z,NA,3,56,8,2.4382810118866196,Snorkel Downstream,Observer,53,0,13,122,164,0,0,NA,10407
2020-06-15T00:00:00Z,209,Anderson River Park,1405,282,Impact,1899-12-31T14:00:00Z,NA,3,56,6,1.828710758914965,Snorkel Downstream,Observer,7,0,1,0,8,0,0,NA,12355
2020-01-08T00:00:00Z,225,Kapusta 1B,751,287,Baseline,1899-12-31T12:30:00Z,NA,3,49,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,53,0,0,0,NA,5079
2020-01-23T00:00:00Z,225,Kapusta 1B,751,287,Baseline,1899-12-31T12:00:00Z,NA,3,50,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,200,0,0,0,NA,5035
2020-02-03T00:00:00Z,225,Kapusta 1B,751,287,Baseline,1899-12-31T11:15:00Z,NA,1,52,5,1.5239256324291375,Snorkel Downstream,Observer,0,30,290,695,0,0,0,NA,4638
2020-02-18T00:00:00Z,225,Kapusta 1B,751,287,Baseline,1899-12-31T12:05:00Z,NA,1,48,4,1.2191405059433098,Snorkel Downstream,Observer,0,0,0,200,0,0,0,NA,3819
2020-03-03T00:00:00Z,225,Kapusta 1B,751,287,Baseline,1899-12-31T13:30:00Z,NA,1,52,4.5,1.3715330691862238,Snorkel Downstream,Observer,0,15,100,430,0,0,0,NA,5562
2020-03-24T00:00:00Z,225,Kapusta 1B,751,287,Baseline,1899-12-31T11:00:00Z,NA,4,48,4,1.2191405059433098,Snorkel Downstream,Observer,0,0,0,27,0,0,1,1 Stickleback,4754
2020-04-15T00:00:00Z,225,Kapusta 1B,751,287,Baseline,1899-12-31T10:30:00Z,NA,1,51,7,2.133495885400792,Snorkel Downstream,Observer,0,0,10,200,2,0,0,top and bottom of section had varying visibility,5771
2020-05-06T00:00:00Z,225,Kapusta 1B,751,287,Baseline,1899-12-31T13:10:00Z,NA,1,51.8,7,2.133495885400792,Snorkel Downstream,Observer,5,0,0,3,23,0,0,NA,10014
2020-05-27T00:00:00Z,225,Kapusta 1B,751,287,Baseline,1899-12-31T14:10:00Z,NA,1,60,10,3.047851264858275,Snorkel Downstream,Observer,193,0,0,46,1,0,0,1 adult ss,9281
2020-06-18T00:00:00Z,225,Kapusta 1B,751,287,Baseline,1899-12-31T09:45:00Z,NA,1,53,8,2.4382810118866196,Snorkel Downstream,Observer,0,0,0,0,0,15,0,15 Pikeminnow,11903
2020-06-30T00:00:00Z,225,Kapusta 1B,751,287,Baseline,1899-12-31T15:40:00Z,NA,1,54,10,3.047851264858275,Snorkel Downstream,Observer,18,0,0,41,9,0,0,NA,12678
2020-01-08T00:00:00Z,226,Kapusta Island,339,287,Control,1899-12-31T10:40:00Z,NA,3,49,10,3.047851264858275,Snorkel Downstream,Observer,47,37,0,44,31,0,6,"1 mosquitofish, 5 unknown salmonids",5013
2020-01-23T00:00:00Z,226,Kapusta Island,339,287,Baseline,1899-12-31T10:45:00Z,NA,3,54,10,3.047851264858275,Snorkel Downstream,Observer,4,60,0,77,27,0,0,NA,5046
2020-02-04T00:00:00Z,226,Kapusta Island,339,287,Baseline,1899-12-31T10:20:00Z,NA,1,48,5,1.5239256324291375,Snorkel Downstream,Observer,30,70,238,427,13,0,0,"4TSB, 2 adult Trout",4534
2020-02-19T00:00:00Z,226,Kapusta Island,339,287,Baseline,1899-12-31T12:14:00Z,NA,1,50,10,3.047851264858275,Snorkel Downstream,Observer,17,142,347,895,20,9,1,NA,4100
2020-03-03T00:00:00Z,226,Kapusta Island,339,287,Baseline,1899-12-31T12:00:00Z,NA,1,48,4,1.2191405059433098,Snorkel Downstream,Observer,0,20,104,383,2,0,1,"11 adult trout, 1sacsuc",5528
2020-03-25T00:00:00Z,226,Kapusta Island,339,287,Baseline,1899-12-31T09:45:00Z,NA,1,49,10,3.047851264858275,Snorkel Downstream,Observer,0,5,57,333,7,0,0,NA,4723
2020-04-15T00:00:00Z,226,Kapusta Island,339,287,Baseline,1899-12-31T12:15:00Z,NA,1,52,6,1.828710758914965,Snorkel Downstream,Observer,0,21,16,90,15,0,0,NA,5795
2020-05-06T00:00:00Z,226,Kapusta Island,339,287,Baseline,1899-12-31T11:20:00Z,NA,1,51.6,6,1.828710758914965,Snorkel Downstream,Observer,0,0,0,2,0,0,0,NA,9967
2020-05-27T00:00:00Z,226,Kapusta Island,339,287,Baseline,1899-12-31T13:10:00Z,NA,1,60,10,3.047851264858275,Snorkel Downstream,Observer,12,0,4,69,9,0,3,"1 tsb, 2 ss",9281
2020-06-16T00:00:00Z,226,Kapusta Island,339,287,Baseline,1899-12-31T14:25:00Z,NA,1,54,8,2.4382810118866196,Snorkel Downstream,Observer,16,0,0,4,13,0,3,3TSS,12391
2020-06-29T00:00:00Z,226,Kapusta Island,339,287,Baseline,1899-12-31T11:15:00Z,NA,1,53.5,6,1.828710758914965,Snorkel Downstream,Observer,0,0,0,0,11,0,0,NA,12800
2015-12-08T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T14:17:00Z,NA,3,53,5,1.5239256324291375,Snorkel Downstream,Observer,0,4,0,0,15,0,0,NA,4260
2015-12-15T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T11:15:00Z,NA,1,52,4,1.2191405059433098,Snorkel Upstream,Observer,0,0,0,2,11,0,3,"lamprey, sculpin, tts",4220
2016-02-01T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T12:25:00Z,NA,1,48,5,1.5239256324291375,Snorkel Downstream,Video,0,0,0,0,0,0,0,NA,3290
2016-02-01T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T13:04:00Z,NA,1,48,5,1.5239256324291375,Snorkel Downstream,Video,0,0,0,0,0,0,0,NA,3290
2016-02-25T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T12:32:00Z,NA,1,51,4,1.2191405059433098,Snorkel Downstream,Observer,0,2,0,45,0,0,0,NA,3270
2016-03-02T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T11:25:00Z,NA,2,49,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,35,1,0,1,1 Sac sucker,3280
2016-04-12T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T12:50:00Z,NA,4,52,7,2.133495885400792,Snorkel Downstream,Observer,10,0,0,429,100,0,0,NA,5070
2016-04-21T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T14:00:00Z,NA,2,59,6,1.828710758914965,Snorkel Downstream,Observer,0,0,0,445,53,0,0,NA,5040
2016-04-25T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T10:45:00Z,NA,1,55,5,1.5239256324291375,Snorkel Downstream,Observer,55,0,0,290,35,0,7,"7 TSS,",5040
2016-05-03T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T13:15:00Z,NA,2,58,6,1.828710758914965,Snorkel Downstream,Observer,0,0,0,260,69,1,1,"1 adult pikeminnow, 1 sac sucker",5550
2016-06-08T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T13:50:00Z,NA,2,58,6,1.828710758914965,Snorkel Downstream,Observer,475,0,0,840,98,0,2,2 TSS,8050
2016-06-29T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T09:55:00Z,NA,1,53,3.5,1.066747942700396,Snorkel Downstream,Observer,0,0,0,0,150,0,0,NA,9010
2016-07-28T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T11:15:00Z,NA,1,54,5.5,1.6763181956720512,Snorkel Downstream,Observer,0,0,0,0,84,0,0,NA,10554
2016-08-15T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T10:45:00Z,NA,1,53,5,1.5239256324291375,Snorkel Downstream,Observer,5,0,0,0,50,0,1,1 TSS,10530
2016-08-23T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T12:20:00Z,NA,1,54,7,2.133495885400792,Snorkel Downstream,Observer,17,0,0,0,24,0,0,NA,10513
2016-09-08T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T13:55:00Z,NA,1,55,8,2.4382810118866196,Snorkel Downstream,Observer,18,1,0,0,35,0,0,NA,9546
2016-09-15T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T13:00:00Z,NA,1,55,10,3.047851264858275,Snorkel Downstream,Observer,0,1,0,65,188,1,5,"1 adult PM, 5 HH",9041
2016-09-27T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T12:00:00Z,NA,1,52,10,3.047851264858275,Snorkel Downstream,Observer,82,2,0,1,40,10,0,10 adult RT,7975
2016-10-11T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T11:20:00Z,NA,1,54,10,3.047851264858275,Snorkel Downstream,Observer,0,8,0,115,116,0,0,1 adult female FR salmon,7012
2016-10-27T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T12:00:00Z,NA,4,53,6,1.828710758914965,Snorkel Downstream,Observer,1,0,0,45,86,0,0,1 adult trout,5535
2016-11-17T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T13:06:00Z,NA,1,54,9,2.7430661383724475,Snorkel Downstream,Observer,0,0,0,0,87,0,0,NA,5040
2016-11-29T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T13:30:00Z,NA,1,53,9,2.7430661383724475,Snorkel Downstream,Observer,1,0,0,0,62,0,0,NA,5035
2016-12-20T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T13:40:00Z,NA,3,51,10,3.047851264858275,Snorkel Downstream,Observer,1,1,0,1,19,0,0,1 adult trout,5072
2017-06-19T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T10:30:00Z,NA,1,54,4,1.2191405059433098,Snorkel Downstream,Observer,10,0,0,4,131,0,5,"1 BASS, 2 TSS, 2PM",10303
2017-06-19T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T11:25:00Z,NA,2,52,5,1.5239256324291375,Snorkel Downstream,Observer,0,0,0,10,53,0,4,4 STB,10303
2017-07-12T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T13:45:00Z,1.4,1,52,6,1.828710758914965,Snorkel Downstream,Observer,0,0,0,0,100,0,0,NA,10394
2017-07-25T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T09:45:00Z,1.4,1,52,5,1.5239256324291375,Snorkel Downstream,Observer,0,0,0,0,120,0,0,NA,10666
2017-08-10T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T13:05:00Z,15,1,54,7.5,2.285888448643706,Snorkel Downstream,Observer,0,0,0,0,79,0,0,1 adult RT,10509
2017-08-24T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T13:00:00Z,NA,1,55,5,1.5239256324291375,Snorkel Downstream,Observer,5,0,0,0,59,0,0,NA,10644
2017-09-05T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T10:00:00Z,14,1,53,8,2.4382810118866196,Snorkel Downstream,Observer,0,0,0,0,45,0,0,NA,9114
2017-09-19T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T10:10:00Z,NA,1,52,5.5,1.6763181956720512,Snorkel Downstream,Observer,0,0,0,0,2,0,0,adult rainbow,9042
2017-10-04T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T11:40:00Z,NA,1,51,10,3.047851264858275,Snorkel Downstream,Observer,0,1,0,0,1,0,1,1 Sculpin mort,7924
2017-10-17T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T09:55:00Z,1,1,51,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,0,69,0,0,NA,8026
2017-11-02T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T11:00:00Z,13,3,52,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,0,33,0,0,NA,8075
2017-11-14T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T11:00:00Z,9,1,53,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,0,16,0,0,8 trout are adults,5383
2017-11-28T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T10:00:00Z,9,2,52,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,0,15,0,0,NA,5000
2017-12-15T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T10:45:00Z,9,3,51,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,0,17,0,1,1 sculpin,5030
2017-12-26T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T10:00:00Z,9,2,50,10,3.047851264858275,Snorkel Downstream,Observer,25,27,0,0,40,0,4,4 sculpin,5072
2018-01-11T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T11:15:00Z,7,3,51,10,3.047851264858275,Snorkel Downstream,Observer,36,2,0,0,24,0,0,NA,4088
2018-01-22T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T10:00:00Z,8,3,50,10,3.047851264858275,Snorkel Downstream,Observer,0,15,0,0,0,0,0,NA,4052
2018-02-07T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T11:15:00Z,NA,1,50,10,3.047851264858275,Snorkel Downstream,Observer,0,41,48,85,0,0,0,NA,4010
2018-02-21T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T10:35:00Z,6.5,1,48,10,3.047851264858275,Snorkel Downstream,Observer,0,96,0,988,2,0,0,NA,3246
2018-03-05T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T10:14:00Z,NA,1,48,10,3.047851264858275,Snorkel Downstream,Observer,0,10,0,165,0,0,0,NA,3255
2018-03-22T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T11:50:00Z,6,3,50,5,1.5239256324291375,Snorkel Downstream,Observer,0,0,0,137,0,0,0,NA,3201
2018-04-04T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T12:40:00Z,0.5,3,52,9,2.7430661383724475,Snorkel Downstream,Observer,0,0,0,0,6,0,0,NA,3258
2018-04-17T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T12:30:00Z,NA,1,50,10,3.047851264858275,Snorkel Downstream,Observer,0,105,0,215,31,0,0,NA,3285
2018-04-30T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T11:24:00Z,NA,1,54,10,3.047851264858275,Snorkel Downstream,Observer,1,11,0,497,2,0,0,NA,7058
2018-05-16T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T10:45:00Z,15,2,54,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,290,0,0,13,"1 sculpin, 12 ss",9226
2018-05-29T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T11:40:00Z,NA,1,54,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,233,321,0,2,2 TP,9491
2018-06-15T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T10:50:00Z,16,1,53,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,23,43,0,0,NA,10584
2018-06-25T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T13:00:00Z,18,1,54,10,3.047851264858275,Snorkel Downstream,Observer,12,0,0,90,111,4,0,4 adult trout,12063
2018-07-11T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T10:20:00Z,19,1,55,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,7,152,0,0,NA,12994
2018-07-24T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T11:30:00Z,NA,1,56,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,2,40,0,0,NA,13044
2018-08-09T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T11:15:00Z,17,3,57,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,0,27,0,0,NA,11199
2018-08-23T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T13:45:00Z,15.5,1,54,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,1,34,0,0,NA,9541
2018-09-05T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T10:14:00Z,15,1,55,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,0,13,0,0,NA,8714
2018-09-18T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T11:30:00Z,13.5,1,54,10,3.047851264858275,Snorkel Downstream,Observer,4,0,0,3,90,0,0,NA,8019
2018-10-03T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T11:15:00Z,1,2,58,10,3.047851264858275,Snorkel Downstream,Observer,2,0,0,24,38,0,1,1 Hardhead,7269
2018-10-17T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T10:35:00Z,13,1,55,10,3.047851264858275,Snorkel Downstream,Observer,15,10,0,1,107,0,1,1 Sclupin,7298
2018-12-10T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T10:40:00Z,8,1,57,10,3.047851264858275,Snorkel Downstream,Observer,7,29,0,0,40,0,0,Visibility reduced durning snorkel,4018
2019-01-02T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T10:00:00Z,NA,1,48,5,1.5239256324291375,Snorkel Downstream,Observer,0,20,0,520,2,2,0,2 AD LFR,4027
2019-01-29T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T10:20:00Z,NA,1,49,7,2.133495885400792,Snorkel Downstream,Observer,0,7,0,124,0,0,2,2 Sculp,3249
2019-07-09T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T11:24:00Z,NA,1,57,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,14,0,0,1,1 TSS,"NA"
2019-08-14T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T13:40:00Z,NA,1,54,10,3.047851264858275,Snorkel Downstream,Observer,26,3,0,2,133,0,0,NA,11357
2019-09-18T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T11:00:00Z,NA,3,57,10,3.047851264858275,Snorkel Downstream,Observer,207,9,0,40,177,0,0,NA,8691
2019-10-23T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T10:00:00Z,NA,1,55,5,1.5239256324291375,Snorkel Downstream,Observer,85,398,0,24,57,0,4,"2TSB, 2HH",8661
2019-11-13T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T09:20:00Z,NA,1,55,8,2.4382810118866196,Snorkel Downstream,Observer,20,141,0,0,22,0,57,"12HH, 15SS, 30HH",4980
2020-01-06T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T12:30:00Z,NA,2,54,10,3.047851264858275,Snorkel Downstream,Observer,14,79,0,168,18,0,0,NA,5090
2020-01-21T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T11:30:00Z,NA,4,48,7,2.133495885400792,Snorkel Downstream,Observer,0,132,0,515,4,0,0,NA,5123
2020-02-03T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T14:30:00Z,NA,1,52,6,1.828710758914965,Snorkel Downstream,Observer,0,16,487,885,1,0,0,NA,4617
2020-02-18T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T14:15:00Z,NA,1,50,8,2.4382810118866196,Snorkel Downstream,Observer,0,16,178,799,5,0,7,"1 sculpin, 1 sacsuc, 2 adult trout,",3838
2020-03-03T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T11:15:00Z,NA,1,48,6,1.828710758914965,Snorkel Downstream,Observer,0,1,137,761,1,0,0,NA,5516
2020-03-24T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T09:45:00Z,NA,4,49,5,1.5239256324291375,Snorkel Downstream,Observer,0,5,101,469,2,0,0,NA,4754
2020-04-15T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T11:30:00Z,NA,1,51,7,2.133495885400792,Snorkel Downstream,Observer,14,50,96,184,5,0,0,NA,5760
2020-05-06T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T12:45:00Z,NA,1,51.8,10,3.047851264858275,Snorkel Downstream,Observer,7,0,2,7,0,0,0,NA,10030
2020-06-01T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T11:00:00Z,NA,2,55,10,3.047851264858275,Snorkel Downstream,Observer,2,0,2,102,373,0,8,8 minnow,10312
2020-06-16T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T14:00:00Z,NA,1,54,5,1.5239256324291375,Snorkel Downstream,Observer,0,0,10,50,18,1,0,NA,12319
2020-06-29T00:00:00Z,204,Bourbon,301,287.5,Control,1899-12-31T10:15:00Z,NA,1,54,7,2.133495885400792,Snorkel Downstream,Observer,1,0,0,0,32,0,0,25 larval cyprinids,12726
2017-06-14T00:00:00Z,203,Kapusta 1A,291,287.5,NA,1899-12-31T10:45:00Z,NA,1,56,5,1.5239256324291375,Snorkel Downstream,Observer,0,0,0,0,0,0,500,numerous juvenile suckers,10031
2018-04-30T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T10:40:00Z,NA,1,54,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,8,0,0,105,"100 HH, 2 TP, 3 TSS",7058
2018-05-15T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T12:00:00Z,NA,1,55,10,3.047851264858275,Snorkel Downstream,Observer,5,0,0,65,1,0,601,"50 TSS, 500 PM, 1 Sculpin, 50 WESMOS",8737
2018-05-29T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T10:50:00Z,NA,1,53,10,3.047851264858275,Snorkel Downstream,Observer,14,0,0,65,36,0,145,145 HH,9491
2018-06-11T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T13:45:00Z,NA,1,55,10,3.047851264858275,Snorkel Downstream,Observer,80,0,25,75,24,0,0,NA,9743
2018-06-25T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T12:15:00Z,NA,1,54,10,3.047851264858275,Snorkel Downstream,Observer,8,0,0,20,34,0,26,"25 HH, 1 TSS",12063
2018-07-07T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T10:20:00Z,NA,3,56,10,3.047851264858275,Snorkel Downstream,Observer,1,0,0,0,99,0,0,NA,13008
2018-07-11T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T13:30:00Z,NA,1,54,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,55,103,0,0,"PM, Suckers",12994
2018-07-23T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T12:35:00Z,NA,1,57,10,3.047851264858275,Snorkel Downstream,Observer,7,0,0,11,0,0,1,1 Rifscu,13070
2018-08-23T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T13:00:00Z,NA,1,54,10,3.047851264858275,Snorkel Downstream,Observer,2,0,0,0,111,0,101,"100 PM, 1 TSS",9541
2018-09-05T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T10:50:00Z,NA,1,55,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,0,7,0,0,NA,8714
2018-09-18T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T12:45:00Z,NA,1,54,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,200,20,0,0,NA,8019
2018-10-03T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T12:15:00Z,NA,2,54,10,3.047851264858275,Snorkel Downstream,Observer,10,0,0,0,55,0,0,NA,7269
2018-10-17T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T09:00:00Z,NA,1,54,6,1.828710758914965,Snorkel Downstream,Observer,0,0,0,0,55,0,163,163 Hardhead,7298
2018-10-30T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T11:50:00Z,NA,1,54,10,3.047851264858275,Snorkel Downstream,Observer,1,26,0,4,15,0,105,"100 HH,5PM",6004
2018-11-14T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T14:00:00Z,NA,2,57,5,1.5239256324291375,Snorkel Downstream,Observer,50,29,0,5,9,0,3,3 HH,4537
2018-12-10T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T11:00:00Z,NA,1,57,10,3.047851264858275,Snorkel Downstream,Observer,0,2,0,0,4,0,0,NA,4018
2019-01-02T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T10:30:00Z,NA,1,48,5,1.5239256324291375,Snorkel Downstream,Observer,0,1,0,107,0,0,0,NA,4027
2019-01-29T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T11:00:00Z,NA,1,49,5,1.5239256324291375,Snorkel Downstream,Observer,0,2,0,224,1,0,61,"60 HH, 1 TSS",3249
2019-07-09T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T12:50:00Z,NA,1,57,10,3.047851264858275,Snorkel Downstream,Observer,0,0,0,0,0,0,5,5 HH,"NA"
2019-08-14T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T14:30:00Z,NA,1,54,10,3.047851264858275,Snorkel Downstream,Observer,9,0,0,0,53,0,29,1 rifscu 25TSS 3HH,11310
2019-09-18T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T10:15:00Z,NA,3,57,8,2.4382810118866196,Snorkel Downstream,Observer,7,18,0,0,24,0,0,NA,8636
2019-10-23T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T13:30:00Z,NA,1,51,10,3.047851264858275,Snorkel Downstream,Observer,8,48,0,0,15,0,0,NA,8718
2019-11-13T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T10:15:00Z,NA,1,55,8,2.4382810118866196,Snorkel Downstream,Observer,0,30,0,0,13,0,20,20HH,4894
2020-01-08T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T11:39:00Z,NA,3,49,10,3.047851264858275,Snorkel Downstream,Observer,0,26,0,80,3,0,0,NA,5013
2020-01-21T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T12:00:00Z,NA,4,48,6.5,1.9811033221578787,Snorkel Downstream,Observer,0,0,0,177,0,0,1,NA,5189
2020-02-03T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T10:30:00Z,NA,1,50,6,1.828710758914965,Snorkel Downstream,Observer,2,40,285,415,0,0,0,"2TSB, 3SCU",4617
2020-02-18T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T13:30:00Z,NA,1,50,8,2.4382810118866196,Snorkel Downstream,Observer,0,103,315,967,3,0,2,"2 adult trout, 1 scuplin",3838
2020-03-03T00:00:00Z,203,Kapusta 1A,291,287.5,Impact,1899-12-31T14:05:00Z,NA,1,51,5,1.5239256324291375,Snorkel Downstream,Observer,0,0,16,420,0,0,0,NA,5482
